month,projection,precip
1,0,18.271965
1,1,44.218533
1,2,-7.6473293
1,3,33.85714
1,4,18.280762
1,5,-29.923412
1,6,11.659125
1,7,11.364065
1,8,12.047041
1,9,47.88161
1,10,-6.0830426
1,11,27.893898
1,12,8.536773
1,13,14.623033
1,14,28.121965
1,15,39.243584
1,16,26.634567
1,17,52.57554
1,18,71.00312
1,19,35.679752
1,20,15.228603
1,21,-3.9461277
1,22,6.846536
1,23,26.325941
1,24,24.768465
1,25,32.257156
1,26,31.177197
1,27,9.302874
1,28,-0.40001777
1,29,25.314081
1,30,-21.080639
1,31,19.152628
2,0,41.412693
2,1,-3.4603384
2,2,-4.2143455
2,3,-15.038191
2,4,10.120252
2,5,3.640074
2,6,33.852802
2,7,41.687553
2,8,28.67383
2,9,10.7504425
2,10,15.143673
2,11,6.1829677
2,12,23.162003
2,13,42.413593
2,14,26.839716
2,15,8.827868
2,16,25.024975
2,17,44.445053
2,18,4.624034
2,19,35.231117
2,20,-3.7556362
2,21,0.9070612
2,22,-36.13591
2,23,20.50909
2,24,91.20595
2,25,6.140097
2,26,36.835945
2,27,7.1475773
2,28,44.819
2,29,13.567726
2,30,-7.9944706
2,31,30.159191
3,0,20.370632
3,1,42.578316
3,2,-0.6087109
3,3,11.910496
3,4,40.946667
3,5,9.710126
3,6,21.728624
3,7,-34.202488
3,8,19.902315
3,9,9.122533
3,10,27.297207
3,11,12.809418
3,12,-15.827266
3,13,35.417778
3,14,18.429344
3,15,-24.384502
3,16,14.700624
3,17,60.531467
3,18,38.114292
3,19,7.4540496
3,20,19.831125
3,21,-18.735512
3,22,13.594759
3,23,64.74521
3,24,63.735336
3,25,42.917385
3,26,23.937101
3,27,38.66954
3,28,-9.345924
3,29,27.109491
3,30,9.318384
3,31,88.69881
4,0,-0.2548595
4,1,-8.777734
4,2,11.010915
4,3,9.600437
4,4,-1.860371
4,5,29.411125
4,6,0.29795855
4,7,-4.275376
4,8,24.655546
4,9,4.1237626
4,10,43.81141
4,11,18.021267
4,12,7.170923
4,13,50.08282
4,14,-34.83619
4,15,36.60456
4,16,16.302622
4,17,-3.101692
4,18,46.81706
4,19,-12.872421
4,20,13.898388
4,21,32.658665
4,22,2.9656105
4,23,38.89081
4,24,46.17628
4,25,5.309596
4,26,2.288566
4,27,11.80382
4,28,16.438227
4,29,40.96964
4,30,6.1716084
4,31,30.729748
5,0,0.82891816
5,1,2.254635
5,2,20.850424
5,3,-10.767085
5,4,-20.449083
5,5,-2.6643858
5,6,9.523699
5,7,27.75865
5,8,-7.891651
5,9,22.416262
5,10,4.9763436
5,11,26.984188
5,12,17.823925
5,13,14.457506
5,14,26.145828
5,15,-22.888197
5,16,18.935036
5,17,8.86105
5,18,24.88322
5,19,19.571291
5,20,-8.312772
5,21,-8.919056
5,22,-24.871557
5,23,-0.7817018
5,24,1.0715636
5,25,-17.943869
5,26,18.48681
5,27,5.1390543
5,28,-3.4322813
5,29,9.344037
5,30,-19.874392
5,31,-5.987698
6,0,-33.761353
6,1,37.943657
6,2,-25.75264
6,3,-1.3332174
6,4,18.75586
6,5,-7.983748
6,6,6.284065
6,7,19.534973
6,8,11.211329
6,9,6.6998863
6,10,-42.86884
6,11,12.712389
6,12,-0.71233416
6,13,0.6531282
6,14,-1.8396924
6,15,19.900599
6,16,-2.5222647
6,17,-4.7549777
6,18,40.11077
6,19,-12.394206
6,20,26.350355
6,21,-19.46709
6,22,-54.47831
6,23,1.0349672
6,24,-13.142927
6,25,2.240705
6,26,-4.8390617
6,27,-4.088393
6,28,-5.756408
6,29,22.781584
6,30,-14.396646
6,31,2.1611507
7,0,-41.310917
7,1,-15.802251
7,2,5.200895
7,3,-22.42878
7,4,6.6082053
7,5,-16.290274
7,6,-25.00843
7,7,3.319282
7,8,-5.920232
7,9,-4.515143
7,10,-16.160492
7,11,2.2079852
7,12,3.1137435
7,13,16.269205
7,14,-0.36248067
7,15,-2.4549165
7,16,-3.5198019
7,17,-38.38639
7,18,16.567793
7,19,-13.285467
7,20,-1.288469
7,21,4.100294
7,22,-25.979033
7,23,-14.556785
7,24,-0.35547087
7,25,-9.964903
7,26,13.977127
7,27,1.9901596
7,28,1.7901235
7,29,-13.231934
7,30,20.478386
7,31,-20.6018
8,0,-39.713676
8,1,-4.7495513
8,2,2.284001
8,3,-25.256752
8,4,14.558901
8,5,-4.3160176
8,6,-16.32
8,7,-14.021545
8,8,18.410246
8,9,10.042485
8,10,-17.410616
8,11,4.3705034
8,12,-4.691507
8,13,7.655432
8,14,13.355607
8,15,-2.3359435
8,16,-17.941786
8,17,-36.096596
8,18,9.534235
8,19,-31.935081
8,20,-24.821373
8,21,-4.122667
8,22,-0.3323545
8,23,-2.9540637
8,24,7.011921
8,25,9.629326
8,26,-2.1888645
8,27,-1.9372467
8,28,26.56631
8,29,11.682839
8,30,-12.490498
8,31,4.1989436
9,0,-15.744506
9,1,23.733803
9,2,-10.690369
9,3,-20.623522
9,4,-7.75128
9,5,9.048149
9,6,36.771446
9,7,14.436097
9,8,-23.556105
9,9,25.099686
9,10,14.568543
9,11,-7.756258
9,12,6.2244925
9,13,-0.799593
9,14,-9.717414
9,15,-15.456438
9,16,-7.725197
9,17,-27.693155
9,18,-12.713422
9,19,17.894562
9,20,-29.815731
9,21,9.852525
9,22,-10.558259
9,23,-11.7264
9,24,-0.7574172
9,25,2.0356605
9,26,2.6900735
9,27,-1.0517553
9,28,-3.272254
9,29,11.528994
9,30,-8.577488
9,31,28.158379
10,0,-19.445486
10,1,17.388668
10,2,-36.99042
10,3,7.9968596
10,4,-22.57823
10,5,8.632858
10,6,-25.539354
10,7,1.1233047
10,8,2.4853597
10,9,6.61828
10,10,-11.865029
10,11,44.103092
10,12,4.7512674
10,13,-3.3811488
10,14,-24.577553
10,15,40.395958
10,16,6.340979
10,17,-28.14037
10,18,14.398066
10,19,-7.720061
10,20,-31.799034
10,21,-11.116423
10,22,27.477667
10,23,18.740957
10,24,13.888657
10,25,-14.284152
10,26,0.4460613
10,27,-30.383814
10,28,-16.446484
10,29,7.103814
10,30,-11.402708
10,31,-30.501438
11,0,56.33869
11,1,28.351763
11,2,-14.122218
11,3,4.3529577
11,4,17.999046
11,5,51.210983
11,6,30.56387
11,7,-3.700678
11,8,-7.566411
11,9,19.557003
11,10,-26.737514
11,11,42.61008
11,12,24.299044
11,13,16.910038
11,14,7.1696944
11,15,-28.507132
11,16,-18.588682
11,17,56.534004
11,18,30.194288
11,19,100.75399
11,20,89.8515
11,21,8.958912
11,22,23.299707
11,23,-39.262222
11,24,-13.693145
11,25,-11.028607
11,26,26.28168
11,27,4.8466415
11,28,10.399503
11,29,-19.994652
11,30,-8.917809
11,31,-0.08649471
12,0,25.766531
12,1,16.714342
12,2,39.936203
12,3,-4.569466
12,4,-3.6431785
12,5,41.84079
12,6,15.001499
12,7,22.49659
12,8,29.08099
12,9,16.548166
12,10,34.907967
12,11,6.703151
12,12,-5.374835
12,13,35.10776
12,14,-2.1325817
12,15,4.2511125
12,16,-9.51912
12,17,-10.755045
12,18,22.618036
12,19,1.1690049
12,20,6.558583
12,21,8.42843
12,22,9.9502125
12,23,29.017288
12,24,6.3055835
12,25,16.764984
12,26,-19.433863
12,27,-1.5180293
12,28,-10.833423
12,29,6.1621757
12,30,74.515465
12,31,-10.587007
